farm_id,farm_name,record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
FARM-002,Kaduna Semi-Intensive Farm,1940,COW-10000312,2025-09-12,442.2172,195.0904,786.2728,618.4383,1,166.4259,49.871859,7,108.780687,0,1404.7111,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1941,COW-10000312,2025-09-13,241.089,110.7645,648.8991,774.4698,1,153.7983,71.234854,5,160.077641,0,1423.3689,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1942,COW-10000312,2025-09-14,380.7756,173.7233,669.5792,756.2082,4,240.8846,59.904304,0,189.434021,0,1425.7874,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1943,COW-10000312,2025-09-15,494.719,163.3533,648.4201,756.198,5,204.1055,76.971351,7,67.737115,0,1404.6181,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1944,COW-10000312,2025-09-16,454.2423,184.0636,712.693,692.264,1,287.8193,49.560601,5,140.051433,0,1404.957,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1945,COW-10000312,2025-09-17,238.2573,199.9979,776.4711,628.1423,5,188.6985,50.193147,6,139.422058,0,1404.6134,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1946,COW-10000312,2025-09-18,374.0882,100.936,686.9365,759.2707,9,288.0004,76.518784,5,75.185971,0,1446.2072,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1947,COW-10000312,2025-09-19,301.1493,167.706,698.6756,727.4447,6,253.6667,71.405654,3,105.434149,0,1426.1203,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1948,COW-10000312,2025-09-20,389.1412,171.1799,858.1465,585.8365,1,282.0311,50.483121,4,133.947757,0,1443.983,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1949,COW-10000312,2025-09-21,431.9369,114.2412,843.0685,601.2246,9,218.6466,79.496573,8,167.7367,0,1444.2931,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1950,COW-10000312,2025-09-22,452.7294,171.6965,856.9548,572.3231,9,246.2631,52.845087,2,118.676486,0,1429.2779,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1951,COW-10000312,2025-09-23,313.0478,86.8015,783.3473,618.6458,0,153.1822,43.259246,2,79.377386,0,1401.9931,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1952,COW-10000312,2025-09-24,370.5083,127.2829,666.129,760.5066,10,295.4386,45.226285,6,72.890018,0,1426.6356,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1953,COW-10000312,2025-09-25,237.8158,160.4581,690.6548,740.278,10,165.7876,53.302996,7,160.830147,0,1430.9328,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1954,COW-10000312,2025-09-26,405.8822,157.5755,772.8417,670.8719,1,264.9134,50.369588,3,163.938805,0,1443.7136,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1955,COW-10000312,2025-09-27,421.758,155.3191,725.9925,678.2919,1,299.5147,58.671919,7,62.888858,0,1404.2844,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1956,COW-10000312,2025-09-28,222.0286,183.7111,731.1886,695.751,8,154.2463,60.755025,3,121.336412,0,1426.9396,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1957,COW-10000312,2025-09-29,323.3097,148.6117,728.7451,715.507,8,279.8856,54.323757,3,115.904435,0,1444.2521,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1958,COW-10000312,2025-09-30,480.1658,136.4796,649.9473,774.004,3,230.9999,47.484425,1,118.037509,0,1423.9513,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1959,COW-10000312,2025-10-01,342.5328,157.5524,802.6508,614.2609,2,163.6938,77.39366,1,188.248482,0,1416.9117,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1960,COW-10000312,2025-10-02,455.3107,143.6625,656.8594,748.9963,5,267.1148,64.075851,1,94.964929,0,1405.8557,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1961,COW-10000312,2025-10-03,422.4163,186.3035,807.2962,619.2578,0,237.8496,57.521554,2,63.154129,0,1426.554,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1962,COW-10000312,2025-10-04,215.5348,137.2527,820.7381,622.9251,9,175.7017,73.941048,4,72.970187,0,1443.6632,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1963,COW-10000312,2025-10-05,337.7027,155.5038,748.3529,693.003,0,239.3785,64.176401,8,76.293204,0,1441.3559,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1964,COW-10000312,2025-10-06,416.2638,104.5648,716.9855,707.2154,0,183.3196,45.628915,3,98.075154,0,1424.2009,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1965,COW-10000312,2025-10-07,230.4962,90.537,700.3672,724.2804,2,222.9272,74.10831,7,66.229823,0,1424.6476,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1966,COW-10000312,2025-10-08,419.563,192.8259,672.3737,751.1415,8,272.2836,74.381718,4,123.281856,0,1423.5152,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1967,COW-10000312,2025-10-09,269.1641,150.3511,673.8198,747.2677,1,229.8221,60.815692,6,78.396428,0,1421.0875,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1968,COW-10000312,2025-10-10,455.5709,101.2655,818.5793,622.038,9,237.2616,54.073681,7,165.653138,0,1440.6173,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1969,COW-10000312,2025-10-11,320.716,134.926,833.2605,592.0068,3,192.7216,78.493918,3,86.292229,1,1425.2673,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1970,COW-10000312,2025-10-12,486.3337,161.8558,755.0231,665.3594,0,282.801,44.101035,7,180.199508,0,1420.3825,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1971,COW-10000312,2025-10-13,232.5457,85.4641,743.9457,703.4823,0,150.2576,71.726879,6,122.305308,0,1447.428,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1972,COW-10000312,2025-10-14,436.64,155.536,844.5454,581.4815,10,283.8583,41.443105,4,148.612827,0,1426.0269,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1973,COW-10000312,2025-10-15,345.5161,136.6517,720.6264,719.8993,1,187.6026,42.975913,8,165.788593,0,1440.5257,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1974,COW-10000312,2025-10-16,296.273,197.6531,855.4177,573.1662,5,212.0954,48.470508,3,114.554617,0,1428.5839,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1975,COW-10000312,2025-10-17,335.922,169.5229,750.3131,671.5401,0,229.0206,71.024162,4,170.567944,0,1421.8532,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1976,COW-10000312,2025-10-18,337.3533,179.7207,769.0545,678.0395,4,264.6892,79.667773,4,113.88983,0,1447.094,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1977,COW-10000312,2025-10-19,413.1276,97.4091,754.7982,661.3773,8,267.097,46.229255,6,82.512601,0,1416.1755,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1978,COW-10000312,2025-10-20,349.4481,145.5191,806.8929,610.0748,9,266.6167,65.84131,0,126.082636,0,1416.9677,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1979,COW-10000312,2025-10-21,440.2322,102.5329,659.409,790.1133,4,175.2025,56.319003,4,72.192001,0,1449.5223,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1980,COW-10000312,2025-10-22,202.4011,166.3167,649.9323,772.7407,0,249.8415,50.570925,8,115.804272,0,1422.673,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1981,COW-10000312,2025-10-23,457.2351,150.788,809.9864,638.95,1,232.6124,67.137968,8,160.684786,0,1448.9364,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1982,COW-10000312,2025-10-24,238.2423,107.3267,828.0795,585.4953,8,171.4922,57.054201,6,86.468232,0,1413.5748,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1983,COW-10000312,2025-10-25,249.287,129.9885,794.1234,653.5185,3,203.6541,48.388095,7,153.695559,0,1447.6419,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1984,COW-10000312,2025-10-26,426.4511,116.5888,812.041,612.8946,1,202.8241,71.599673,8,79.170062,0,1424.9356,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1985,COW-10000312,2025-10-27,245.8218,168.7795,806.2048,629.9981,10,260.97,73.062802,3,102.069336,0,1436.2029,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1986,COW-10000312,2025-10-28,386.2082,135.2465,679.2528,764.7344,8,223.6232,41.70097,7,195.891903,0,1443.9872,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1987,COW-10000312,2025-10-29,477.1087,192.2415,675.4797,764.5435,9,263.1049,76.552231,1,82.252721,0,1440.0232,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1988,COW-10000312,2025-10-30,343.4024,157.1035,765.5217,635.4061,0,218.2513,75.816091,5,70.222853,0,1400.9278,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1989,COW-10000312,2025-10-31,359.9104,112.0027,706.7493,741.3321,0,271.648,76.912947,2,130.420962,1,1448.0814,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1990,COW-10000313,2025-06-01,416.6776,94.7963,714.8118,726.8182,2,219.414,53.252421,3,66.26582,0,1441.63,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1991,COW-10000313,2025-06-02,395.681,193.141,735.4172,705.6363,10,236.4644,51.452043,7,196.263397,0,1441.0535,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1992,COW-10000313,2025-06-03,451.8264,89.3224,786.3213,660.1196,10,272.5894,60.631274,1,58.932481,0,1446.4409,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1993,COW-10000313,2025-06-04,344.618,167.7332,697.8015,704.2059,0,184.5909,58.016455,6,189.792014,0,1402.0074,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1994,COW-10000313,2025-06-05,373.0149,186.4407,668.5327,774.6203,10,178.628,43.32879,4,93.859326,0,1443.153,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1995,COW-10000313,2025-06-06,473.7429,130.7547,672.1707,748.9454,10,165.3742,79.036022,1,69.139615,0,1421.1161,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1996,COW-10000313,2025-06-07,361.1443,184.7252,703.1989,743.6095,3,187.8079,72.191888,8,52.287557,0,1446.8084,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1997,COW-10000313,2025-06-08,451.6817,180.9355,817.7983,597.1451,7,185.0651,40.058931,2,85.357288,0,1414.9434,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1998,COW-10000313,2025-06-09,243.4363,150.246,781.4416,624.8818,1,196.3045,65.615413,2,190.841799,0,1406.3234,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,1999,COW-10000313,2025-06-10,483.898,153.4786,656.4338,788.8896,8,161.1861,72.17572,0,70.693472,0,1445.3234,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2000,COW-10000313,2025-06-11,487.2338,148.0535,686.9391,749.6907,1,158.3815,51.31276,8,118.058629,0,1436.6298,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2001,COW-10000313,2025-06-12,403.6377,105.423,645.8047,754.6248,2,285.8091,64.866628,0,70.765291,0,1400.4295,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2002,COW-10000313,2025-06-13,443.3119,191.2856,743.8852,664.0784,8,269.3459,56.499391,1,154.373833,0,1407.9636,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2003,COW-10000313,2025-06-14,268.8459,181.1365,801.2036,608.0893,8,249.5126,71.170349,1,107.934928,0,1409.2929,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2004,COW-10000313,2025-06-15,288.9775,155.968,639.7181,762.51,1,191.546,47.08281,2,157.522242,0,1402.2281,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2005,COW-10000313,2025-06-16,427.246,128.3549,783.1204,659.8263,3,196.9527,66.524187,5,70.954207,0,1442.9467,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2006,COW-10000313,2025-06-17,333.5441,153.9525,680.403,727.3722,6,188.3569,43.822242,7,99.603518,0,1407.7752,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2007,COW-10000313,2025-06-18,372.6303,180.8504,819.2111,613.7983,8,279.6387,64.960327,5,89.73123,0,1433.0094,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2008,COW-10000313,2025-06-19,353.7337,196.6122,814.3477,623.6253,2,285.5232,69.418373,5,88.754512,0,1437.973,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2009,COW-10000313,2025-06-20,249.6172,106.6852,673.2526,741.0053,9,287.459,53.729568,1,174.127503,0,1414.2579,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2010,COW-10000313,2025-06-21,429.4375,188.8059,777.5888,648.7068,8,214.8047,70.029713,3,57.495296,0,1426.2956,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2011,COW-10000313,2025-06-22,233.0023,166.5236,711.9416,698.0355,2,223.5503,73.066459,2,181.330114,0,1409.9771,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2012,COW-10000313,2025-06-23,451.0751,90.7562,733.7627,672.0821,6,200.3964,42.777276,7,195.180132,0,1405.8448,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2013,COW-10000313,2025-06-24,404.5629,192.0434,813.8608,618.3324,0,184.2004,73.301286,4,152.657289,0,1432.1932,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2014,COW-10000313,2025-06-25,444.9452,112.4414,662.8923,775.5153,3,299.84,74.654989,5,181.348708,0,1438.4076,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2015,COW-10000313,2025-06-26,403.1647,118.5431,758.0075,669.631,0,211.7981,54.112073,4,99.553177,0,1427.6385,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2016,COW-10000313,2025-06-27,235.3237,188.1888,807.8635,595.6207,1,277.9829,68.810648,2,188.146268,0,1403.4842,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2017,COW-10000313,2025-06-28,245.5036,145.8854,825.9166,591.0748,6,197.1056,66.867983,7,100.742724,0,1416.9914,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2018,COW-10000313,2025-06-29,353.2844,185.4087,804.4758,607.8268,5,192.1902,56.86743,6,60.352126,0,1412.3026,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2019,COW-10000313,2025-06-30,235.3455,95.8398,700.737,722.9913,9,245.8005,56.410255,2,176.697134,0,1423.7283,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2020,COW-10000313,2025-07-01,319.3674,110.7228,794.4528,629.1139,5,156.325,61.273078,8,145.394901,0,1423.5667,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2021,COW-10000313,2025-07-02,282.7856,184.9894,675.0005,752.6298,0,173.5843,68.815138,6,171.229733,0,1427.6303,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2022,COW-10000313,2025-07-03,331.2013,143.3625,781.2699,652.0192,1,263.725,70.856655,3,154.44968,0,1433.2891,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2023,COW-10000313,2025-07-04,329.8271,178.0151,835.3107,605.0983,6,262.2682,74.815968,2,74.973611,0,1440.409,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2024,COW-10000313,2025-07-05,381.8607,130.5977,746.1053,663.6473,0,278.3727,70.068839,7,182.826709,0,1409.7526,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2025,COW-10000313,2025-07-06,325.1561,182.2974,798.9132,645.8775,5,192.2511,53.007179,3,69.853265,0,1444.7907,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2026,COW-10000313,2025-07-07,212.8006,185.6706,825.9068,606.5911,7,183.5929,51.611153,3,178.209968,0,1432.4979,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2027,COW-10000313,2025-07-08,267.7071,122.3804,730.6881,669.4642,10,278.9471,43.909117,1,87.555281,1,1400.1523,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2028,COW-10000313,2025-07-09,392.4313,157.2292,827.344,598.599,9,268.9278,72.284939,1,55.419254,0,1425.943,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2029,COW-10000313,2025-07-10,227.0575,113.8839,672.5743,747.6093,10,224.2592,65.592658,6,121.144929,0,1420.1836,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2030,COW-10000313,2025-07-11,469.8544,127.5247,823.6002,608.5129,7,183.9097,44.878387,5,138.631569,0,1432.1131,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2031,COW-10000313,2025-07-12,408.1407,80.4145,777.8913,660.8007,0,264.6881,57.208286,8,151.422494,0,1438.692,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2032,COW-10000313,2025-07-13,360.0587,104.5257,786.3942,617.9973,3,263.357,59.533481,3,171.468406,0,1404.3915,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2033,COW-10000313,2025-07-14,328.7994,195.3415,808.0891,612.1736,7,185.2628,65.156557,4,120.366413,0,1420.2627,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2034,COW-10000313,2025-07-15,247.9812,198.4454,681.7532,750.406,8,240.2818,68.902048,6,137.672956,0,1432.1592,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2035,COW-10000313,2025-07-16,430.6233,170.522,650.2433,787.4505,2,215.8692,67.746458,7,90.811952,0,1437.6938,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2036,COW-10000313,2025-07-17,276.0616,174.1037,702.2006,728.0469,6,259.7457,51.373839,2,57.169035,0,1430.2475,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2037,COW-10000313,2025-07-18,427.5421,152.3868,806.2991,619.5238,1,196.783,65.098749,0,191.596204,0,1425.8229,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2038,COW-10000313,2025-07-19,426.5846,138.1876,667.2556,754.2023,6,157.8531,57.162973,5,85.656314,0,1421.4579,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2039,COW-10000313,2025-07-20,346.7761,125.0592,707.4923,699.3682,10,243.1794,57.4966,7,173.0856,1,1406.8605,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2040,COW-10000313,2025-07-21,217.8607,184.4326,829.1676,618.211,8,228.9312,73.151851,0,131.752454,0,1447.3786,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2041,COW-10000313,2025-07-22,224.2082,139.5576,766.0253,635.367,6,178.7014,40.695316,3,188.317852,0,1401.3923,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2042,COW-10000313,2025-07-23,433.8073,155.1909,773.0328,647.6224,6,234.2027,48.223492,2,187.613421,0,1420.6552,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2043,COW-10000313,2025-07-24,391.8898,90.8384,824.4368,597.2641,1,255.5159,58.824134,6,117.031868,1,1421.7009,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2044,COW-10000313,2025-07-25,373.1025,80.6335,635.7079,771.1443,10,150.578,56.69477,2,121.458968,0,1406.8522,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2045,COW-10000313,2025-07-26,357.0678,177.6914,702.8759,711.6849,1,185.0632,53.511453,4,117.865584,0,1414.5608,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2046,COW-10000313,2025-07-27,454.6981,128.3454,844.2366,578.1527,8,298.9548,70.512111,4,89.634833,0,1422.3893,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2047,COW-10000313,2025-07-28,441.8437,116.8234,761.3716,672.4181,6,262.6226,42.549957,7,100.764141,0,1433.7897,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2048,COW-10000313,2025-07-29,414.2083,145.9285,742.1603,698.2585,7,280.5804,61.063734,0,171.260463,0,1440.4188,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2049,COW-10000313,2025-07-30,299.3279,129.149,789.873,617.4969,9,195.2597,54.167559,2,114.818917,0,1407.3699,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2050,COW-10000313,2025-07-31,402.7069,130.8417,670.817,753.2775,9,281.5585,58.417995,4,190.702039,0,1424.0945,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2051,COW-10000313,2025-08-01,412.3967,161.7835,649.7099,783.4329,2,224.9526,60.967448,6,57.630896,0,1433.1428,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2052,COW-10000313,2025-08-02,294.6585,127.2656,767.9142,641.5459,7,288.1893,62.482545,6,91.344602,0,1409.4601,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2053,COW-10000313,2025-08-03,385.5094,196.8924,713.5696,690.3903,7,236.1856,66.067704,6,119.481271,0,1403.9599,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2054,COW-10000313,2025-08-04,314.4608,165.1157,738.6913,669.89,10,229.7691,49.488379,8,190.377544,0,1408.5813,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2055,COW-10000313,2025-08-05,232.8594,182.2508,717.3745,691.6543,5,236.9092,50.559837,8,50.094075,1,1409.0288,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2056,COW-10000313,2025-08-06,358.0564,138.187,816.4851,629.6089,8,226.7667,57.866656,8,134.913245,0,1446.094,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2057,COW-10000313,2025-08-07,450.9982,161.6638,732.1364,684.1465,3,234.4259,54.334326,2,181.336298,0,1416.2829,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2058,COW-10000313,2025-08-08,424.8859,188.6122,755.3587,685.5123,4,249.3194,72.674722,3,196.795937,0,1440.871,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2059,COW-10000313,2025-08-09,287.931,90.4956,638.7642,773.8887,9,205.9734,67.130992,4,142.297105,0,1412.6529,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2060,COW-10000313,2025-08-10,256.2201,80.7144,657.6926,790.8171,9,245.6267,54.814981,3,107.181373,0,1448.5097,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2061,COW-10000313,2025-08-11,355.5132,186.358,731.4647,673.941,7,155.5212,79.161348,2,160.104024,0,1405.4057,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2062,COW-10000313,2025-08-12,267.8073,162.1826,833.4739,584.0484,4,202.4739,77.272579,1,182.702113,0,1417.5223,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2063,COW-10000313,2025-08-13,465.1115,160.4761,786.2133,645.6507,7,227.5761,47.271194,8,120.908563,0,1431.864,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2064,COW-10000313,2025-08-14,293.9788,159.9596,845.5736,576.9379,8,257.623,62.20288,3,61.634716,0,1422.5115,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,2065,COW-10000313,2025-08-15,436.9495,168.1436,736.2617,666.2639,5,192.6958,76.172132,8,72.663899,1,1402.5256,93.0,synthetic_farm_FARM-002
